T_C,P_kPa,x1_azeo,y1_pred,y1_std,min_diff,confidence
54.01531578947372,99.07333333333334,0.38926973288772965,0.3892683982849121,0.0488019734621048,1.3346028175376112e-06,0.9534688390211462
54.01531578947372,103.57666666666667,0.39673841255483744,0.3967368006706238,0.0584176629781723,1.6118842136592093e-06,0.9448066061050069
54.01531578947372,108.08000000000001,0.40470556430686067,0.4047064781188965,0.06694991141557693,9.138120358187507e-07,0.9372511205078493
54.01531578947372,112.58333333333334,0.4106447533425086,0.4106403887271881,0.07590920478105545,4.364615320495702e-06,0.9294464584523163
54.01531578947372,117.08666666666667,0.41303378968046944,0.4130449891090393,0.08806905150413513,1.1199428569863557e-05,0.9190593176210743
54.01531578947372,121.59,0.414986684230294,0.41498661041259766,0.10550486296415329,7.38176963444026e-08,0.9045640896763976
55.07789473684214,81.06,0.36640870297102857,0.36640945076942444,0.00961999874562025,7.477983958725787e-07,0.9904716638363221
55.07789473684214,85.56333333333333,0.37762621554335396,0.37762635946273804,0.014550543390214443,1.4391938407687377e-07,0.9856581384880122
55.07789473684214,90.06666666666666,0.38289785400852705,0.3828980326652527,0.01620684191584587,1.7865672563566193e-07,0.9840516307828717
55.07789473684214,94.57000000000001,0.3847568189153843,0.3847537040710449,0.026624048128724098,3.114844339402456e-06,0.9740664090450122
55.07789473684214,99.07333333333334,0.38837592457084,0.3883768916130066,0.04096587374806404,9.670421665664009e-07,0.9606462855496273
55.07789473684214,103.57666666666667,0.39034057743680994,0.39033761620521545,0.05322882905602455,2.9612315944893552e-06,0.9494612874357685
55.07789473684214,108.08000000000001,0.39859228334660485,0.3985963761806488,0.0624736063182354,4.092834043956106e-06,0.9411998510393838
55.07789473684214,112.58333333333334,0.4061298960314475,0.4061339795589447,0.07204024493694305,4.083527497200645e-06,0.9328008017635752
55.07789473684214,117.08666666666667,0.41110504041290624,0.4111013412475586,0.08491478115320206,3.6991653476481368e-06,0.9217313814611848
55.07789473684214,121.59,0.41311477935320123,0.4131155014038086,0.10158170759677887,7.220506073601918e-07,0.907785589669612
56.14047368421056,81.06,0.35811310217055126,0.3581126034259796,0.0069125681184232235,4.987445716420069e-07,0.9931348874397898
56.14047368421056,85.56333333333333,0.3720109922033118,0.372010737657547,0.01084502600133419,2.5454576479955193e-07,0.9892713267391396
56.14047368421056,90.06666666666666,0.38155292218940934,0.38155198097229004,0.015797123312950134,9.412171192990648e-07,0.9844485449403234
56.14047368421056,94.57000000000001,0.38471313415769476,0.38471028208732605,0.02112058363854885,2.8520703687084925e-06,0.9793162688354689
56.14047368421056,99.07333333333334,0.38474031710865664,0.38473865389823914,0.03257519006729126,1.663210417501837e-06,0.9684524765066568
56.14047368421056,103.57666666666667,0.3873182077242559,0.3873198330402374,0.045643266290426254,1.6253159815238227e-06,0.9563491032153323
56.14047368421056,108.08000000000001,0.3914136025846807,0.3914157748222351,0.057271912693977356,2.172237554387557e-06,0.9458304793626401
56.14047368421056,112.58333333333334,0.40020787650030165,0.4002021253108978,0.06677261739969254,5.751189403824242e-06,0.9374068884872074
56.14047368421056,117.08666666666667,0.40731111071946546,0.40731507539749146,0.08017284423112869,3.9646780259916525e-06,0.9257777635687592
56.14047368421056,121.59,0.41096761030608925,0.4109681248664856,0.0984923243522644,5.145603963474521e-07,0.9103386321699232
57.20305263157898,81.06,0.3486610564924625,0.34866058826446533,0.0031595879700034857,4.6822799715240393e-07,0.9968503635833286
57.20305263157898,85.56333333333333,0.3610078901539026,0.3610081672668457,0.008808684535324574,2.7711294309229473e-07,0.991268230864426
57.20305263157898,90.06666666666666,0.3732062974866638,0.3732054829597473,0.012931101024150848,8.145269164705482e-07,0.9872339776998884
57.20305263157898,94.57000000000001,0.38244163975201834,0.38244104385375977,0.018721504136919975,5.958982585707595e-07,0.9816225493808721
57.20305263157898,99.07333333333334,0.3839113730528816,0.3839108943939209,0.02660539746284485,4.786589606897707e-07,0.9740841052184243
57.20305263157898,103.57666666666667,0.3845273764806594,0.3845268487930298,0.03783116117119789,5.276876295923216e-07,0.9635478654076013
57.20305263157898,108.08000000000001,0.38576062958994495,0.3857581615447998,0.05052899941802025,2.468045145143094e-06,0.9519013759296386
57.20305263157898,112.58333333333334,0.3928120082772101,0.39281290769577026,0.060381706804037094,8.994185601851612e-07,0.9430566310069362
57.20305263157898,117.08666666666667,0.4009763441508792,0.40097665786743164,0.07311086356639862,3.137165524580432e-07,0.9318701673344164
57.20305263157898,121.59,0.4075262612182703,0.4075269103050232,0.093040332198143,6.490867529018729e-07,0.9148793237930795
58.2656315789474,81.06,0.338145771837305,0.33814555406570435,0.007855236530303955,2.177716006412922e-07,0.9922059872831074
58.2656315789474,85.56333333333333,0.3490087247886582,0.3490082621574402,0.005487610120326281,4.626312180011638e-07,0.9945423393932527
58.2656315789474,90.06666666666666,0.36448713766291885,0.36448776721954346,0.009698412381112576,6.295566246095063e-07,0.99039474335882
58.2656315789474,94.57000000000001,0.3760572047125625,0.3760584592819214,0.014748858287930489,1.2545693588994489e-06,0.9854655088621489
58.2656315789474,99.07333333333334,0.38287832275503775,0.3828773498535156,0.021861424669623375,9.729015221227044e-07,0.9786062726884016
58.2656315789474,103.57666666666667,0.38149325530612566,0.38149383664131165,0.03288504481315613,5.813351859895732e-07,0.9681619508595898
58.2656315789474,108.08000000000001,0.38358519283282255,0.38358598947525024,0.04137222841382027,7.966424276917294e-07,0.9602714310167106
58.2656315789474,112.58333333333334,0.38577079264235853,0.3857717514038086,0.05443539842963219,9.587614500650155e-07,0.9483748378414621
58.2656315789474,117.08666666666667,0.3930334978236678,0.393036425113678,0.06906961649656296,2.9272900101684485e-06,0.9353927794497515
58.2656315789474,121.59,0.40108748584510395,0.40109047293663025,0.0853196382522583,2.9870915262963926e-06,0.9213875477369482
59.328210526315814,81.06,0.330951778233626,0.3309517204761505,0.015843167901039124,5.775747546898913e-08,0.9844039233597696
59.328210526315814,85.56333333333333,0.3381171095170317,0.33811745047569275,0.005779454484581947,3.409586610270132e-07,0.9942537556729635
59.328210526315814,90.06666666666666,0.35499178907209916,0.3549918234348297,0.007860875688493252,3.436273054990835e-08,0.9922004357167616
59.328210526315814,94.57000000000001,0.36879789635010285,0.3687983453273773,0.011970248073339462,4.489772744697973e-07,0.9881713438748527
59.328210526315814,99.07333333333334,0.37745413140071143,0.3774542212486267,0.018566874787211418,8.984791527444358e-08,0.9817715701866996
59.328210526315814,103.57666666666667,0.3812813464988912,0.38128167390823364,0.02495585009455681,3.274093424154856e-07,0.9756517804232694
59.328210526315814,108.08000000000001,0.3790597817769159,0.37905794382095337,0.03496038541197777,1.8379559625358866e-06,0.9662205569365233
59.328210526315814,112.58333333333334,0.38231878041366324,0.38232070207595825,0.04770730808377266,1.9216622950124496e-06,0.9544650421776403
59.328210526315814,117.08666666666667,0.3851376432451635,0.38513273000717163,0.06420382112264633,4.913237991843733e-06,0.9396696198150118
59.328210526315814,121.59,0.3934671321660896,0.3934672474861145,0.0787762701511383,1.1532002491820847e-07,0.926976267154911
60.39078947368424,81.06,0.3470262375272238,0.3470262289047241,0.0283618476241827,8.622499658716976e-09,0.9724203618699907
60.39078947368424,85.56333333333333,0.32692484633914354,0.32692524790763855,0.0128751490265131,4.0156849501205016e-07,0.9872885132596179
60.39078947368424,90.06666666666666,0.34635963506354134,0.34635990858078003,0.0032425590325146914,2.735172386914009e-07,0.9967679211738768
60.39078947368424,94.57000000000001,0.35847551250436854,0.3584754467010498,0.010496369563043118,6.580331873839995e-08,0.989612659798489
60.39078947368424,99.07333333333334,0.3710068155081838,0.3710068166255951,0.01675576902925968,1.1174112746203946e-09,0.9835203600120636
60.39078947368424,103.57666666666667,0.3781830896523788,0.37818261981010437,0.022033609449863434,4.698422744198183e-07,0.9784414042296284
60.39078947368424,108.08000000000001,0.3785296925716234,0.37852802872657776,0.029461853206157684,1.6638450456296638e-06,0.9713813065395268
60.39078947368424,112.58333333333334,0.3769345763194789,0.37693238258361816,0.041638679802417755,2.1937358607448942e-06,0.9600257933870928
60.39078947368424,117.08666666666667,0.380581813449062,0.38058000802993774,0.058229800313711166,1.8054191242566908e-06,0.9449743332719897
60.39078947368424,121.59,0.3853507772663593,0.385352224111557,0.07224875688552856,1.4468451977056596e-06,0.9326194071836619
61.45336842105266,81.06,0.35336553580748065,0.35336557030677795,0.03832019492983818,3.449929730781065e-08,0.9630940483321452
61.45336842105266,85.56333333333333,0.3411565399848347,0.3411564528942108,0.025447793304920197,8.709062387923794e-08,0.9751837261037889
61.45336842105266,90.06666666666666,0.3337133759158279,0.33371371030807495,0.010234296321868896,3.3439224705889004e-07,0.989869383410234
61.45336842105266,94.57000000000001,0.35043015910922803,0.3504301607608795,0.005137015599757433,1.6516514822484396e-09,0.99488923846199
61.45336842105266,99.07333333333334,0.3595198108744758,0.359519898891449,0.013702127151191235,8.801697315430346e-08,0.9864830833593116
61.45336842105266,103.57666666666667,0.3725894108685005,0.37258899211883545,0.02083856239914894,4.1874966505428546e-07,0.979586818947969
61.45336842105266,108.08000000000001,0.37632927834509244,0.37633025646209717,0.027385272085666656,9.78117004724055e-07,0.973344690809055
61.45336842105266,112.58333333333334,0.3739399607619763,0.37393927574157715,0.03697512671351433,6.850203991271009e-07,0.9643432848474393
61.45336842105266,117.08666666666667,0.3750205866110166,0.37501975893974304,0.051174283027648926,8.276712735733049e-07,0.9513170329088969
61.45336842105266,121.59,0.38013608288602174,0.38013756275177,0.06543219089508057,1.4798657482772981e-06,0.9385862456060106
62.515947368421074,81.06,0.39333662939798525,0.393336683511734,0.04361910745501518,5.4113748759743174e-08,0.9582039968955863
62.515947368421074,85.56333333333333,0.3470587528504405,0.34705859422683716,0.0369589664041996,1.5862360336349468e-07,0.9643583134901085
62.515947368421074,90.06666666666666,0.33795234252913403,0.33795228600502014,0.02242448180913925,5.652411388945566e-08,0.9780673465785366
